COADD_ID,COMPOUND_CODE,PROJECT_ID,LIBRARY_NAME,ASSAY_ID,ORGANISM,STRAIN,NASSAYS,INHIB_AVE,INHIB_STD,CONC,SMILES,DRVAL_TYPE,DRVAL_MEDIAN,DRVAL_UNIT,DMAX_AVE,MIC_OPERATOR,MW,logP,TPSA,HBD,HBA,RotBonds,Rings,ArRings,QED,MIC_VALUE_uM
CO-ADD:0137609,AIK-29/3,CO-ADD:PC0079,University of Strathclyde (UK),GN_001,Escherichia coli,ATCC 25922,2,83.27,1.79,32 ug/mL,CN1C=C(NC(C(C=C2)=CC=C2/C=C/C3=CC(OC)=CC=C3)=O)C=C1C(NC4=CN(CCCC5=CC=CC=C5)C(C(NCCN6CCCCC6)=O)=C4)=O.OC(C(F)(F)F)=O,MIC,>32,ug/mL,18.3,>,826.9169999999999,7.992000000000009,146.92999999999998,4,6,15,6,5,0.07831981067298024,38.69795880360424
CO-ADD:0137606,AIK-29/92,CO-ADD:PC0079,University of Strathclyde (UK),GN_001,Escherichia coli,ATCC 25922,2,79.13,1.26,32 ug/mL,CN1C=C(NC(C(C=C2)=CC=C2/C=C/C3=CC(C=CC=C4)=C4N=C3)=O)C=C1C(NC5=CN(C)C(C(NCC[N+]6([O-])CCCCC6)=O)=C5)=O.OC(C(F)(F)F)=O,MIC,>32,ug/mL,26.8,>,759.7860000000002,6.448400000000007,170.40999999999997,4,6,10,6,5,0.09370985515655754,42.1171224529012
CO-ADD:0249091,A1534/0066693,CO-ADD:PC0328,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,43.13,2.72,32 ug/mL,N1(\N=C\c(cc(Br)cc2Br)c2O)C(=O)c3c(NC1(C)c(cccc4[N+](=O)[O-])c4)cccc3,MIC,>32,ug/mL,10.05,>,560.2020000000003,5.600100000000005,108.07,2,6,4,4,3,0.24558620090230981,57.12225233040935
CO-ADD:0253557,A1755/0074528,CO-ADD:PC0338,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.94,5.62,32 ug/mL,C1(=S)NC2(NN1c3ccc(cc3)C)CCCCC2,MIC,>32,ug/mL,19.65,>,261.394,2.854520000000001,27.299999999999997,2,2,1,3,1,0.7602343866714287,122.42056053314154
CO-ADD:0303044,A2261/0095250,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.57,1.78,32 ug/mL,c1(c(ccc(c1)[N+](=O)[O-])Sc(cc2)c3c([n+]2[O-])cccc3)[N+](=O)[O-],MIC,>32,ug/mL,5.55,>,343.32000000000005,3.440800000000003,113.22,0,6,4,3,3,0.31018058569380436,93.2075032040079
CO-ADD:0302508,A2428/0102855,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.31,0.86,32 ug/mL,N1C(=O)\C(\SC1=O)=C/c(cc2Br)cc(c2OC)Br,MIC,>32,ug/mL,9.7,>,393.0560000000001,3.544100000000001,55.400000000000006,1,4,2,2,1,0.7817176728986338,81.41333550435559
CO-ADD:0304474,A2509/0106620,CO-ADD:PC0430,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.31,1.52,32 ug/mL,c1(nnn2)n2c3c(cccc3)nc1N=NN=P(N(CC)CC)(N(CC)CC)N(CC)CC,MIC,>32,ug/mL,-4.8,>,459.5430000000004,4.642800000000004,102.76999999999998,0,5,11,3,3,0.23366887324465183,69.63439765157987
CO-ADD:0302879,A2462/0104483,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,10.22,3.92,32 ug/mL,[N+](=O)([O-])c1ccc(cc1C)C(=O)Nc2ccc(cc2C(O)=O)I,MIC,>32,ug/mL,8.65,>,426.166,3.4583200000000014,109.53999999999999,2,4,4,2,2,0.44230956690155343,75.0881112054927
CO-ADD:0303120,A2264/0095383,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.29,6.62,32 ug/mL,C(C(OCC)=O)(C(F)(F)F)(Nc1sc(c(CC)c1C#N)C)NC(=O)N(C)C,MIC,>32,ug/mL,16.2,>,406.4300000000002,2.995400000000001,94.46,2,6,6,1,1,0.559508762296104,78.73434539773143
CO-ADD:0302069,A2410/0102165,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.91,2.72,32 ug/mL,c1(cc(Br)ccc1NC(=O)c2cccc(OCC)c2)C(O)=O,MIC,>32,ug/mL,13.2,>,364.19500000000016,3.798300000000002,75.63,2,3,5,2,2,0.8463912889204379,87.8650173670698
CO-ADD:0301842,A2447/0103755,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,25.27,2.92,32 ug/mL,c1(NC(CCl)=O)nonc1N=[N+]=[N-],MIC,>32,ug/mL,14.05,>,202.561,1.1886999999999999,116.78000000000002,1,5,3,1,1,0.342746973546613,157.97710319360587
CO-ADD:0301039,A2396/0101447,CO-ADD:PC0416,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,96.24,1.76,32 ug/mL,[n+]1([O-])onc(ccc(c2)[N+](=O)[O-])c12,MIC,16,ug/mL,96.75,=,181.10699999999994,0.36939999999999995,96.11,0,5,1,2,2,0.35934856067749665,88.34556367230425
CO-ADD:0303268,A2472/0104987,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.32,1.78,32 ug/mL,[N+](=O)([O-])c1ccc(cc1NC(C)c2ccc(cc2)Br)N(CC3)CCN3CCO,MIC,>32,ug/mL,4.0,>,449.3490000000003,3.6447000000000025,81.88000000000001,2,6,7,3,2,0.4963694468479491,71.21413422529032
CO-ADD:0305094,A2533/0107748,CO-ADD:PC0430,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,25.0,1.78,32 ug/mL,c1(cc(cc(cn2)c1[nH]2)[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,5.65,>,208.13299999999998,1.3792999999999995,114.96000000000001,1,5,2,2,2,0.5906609130979116,153.74784392671995
CO-ADD:0302492,A2428/0102827,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,37.65,3.01,32 ug/mL,[N+](=O)([O-])\C=C\c(cc1)ccc1OC,MIC,>32,ug/mL,45.95,>,179.17499999999998,1.9426,52.370000000000005,0,3,3,1,1,0.5259190123463016,178.5963443560765
CO-ADD:0249476,A1546/0067299,CO-ADD:PC0328,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,24.71,2.33,32 ug/mL,[N+](=O)([O-])c1cccc(\C=N\c(cc2)ccc2I)c1O,MIC,>32,ug/mL,32.05,>,368.13,3.655600000000001,75.73,1,4,3,2,2,0.38893344086263026,86.92581425040068
CO-ADD:0137580,AIK-29/1,CO-ADD:PC0079,University of Strathclyde (UK),GN_001,Escherichia coli,ATCC 25922,2,5.15,5.45,32 ug/mL,CN1C=C(NC(C(C=C2)=CC=C2/C=C/C3=CC(C=CC=C4)=C4N=C3)=O)C=C1C(NC5=CN(CCCC6=CC=CC=C6)C(C(NCCN7CCOCC7)=O)=C5)=O.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,MIC,>32,ug/mL,11.75,>,963.9330000000002,8.011200000000008,197.11999999999995,5,8,14,7,6,0.06673411338940877,33.19732803006017
CO-ADD:0137579,AIK-29/17,CO-ADD:PC0079,University of Strathclyde (UK),GN_001,Escherichia coli,ATCC 25922,2,3.88,1.08,32 ug/mL,O=C(NCCN1CCOCC1)C2=CC(NC(C3=CC(NC(C4=CC=C(OC)C=C4)=N)=CN3C)=O)=CN2CCCC5=CN(CCC6=CC=CC=C6)N=N5.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,MIC,>32,ug/mL,12.85,>,934.8960000000001,5.3205700000000045,230.95,6,10,16,6,5,0.04197268272536399,34.228406154267425
CO-ADD:0311688,A2639/0112399,CO-ADD:PC0448,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.14,0.24,32 ug/mL,c1(c2ccccc2F)nnn(CC(=O)N3CCCCC3)n1,MIC,>32,ug/mL,3.7,>,289.314,1.4916999999999996,63.910000000000004,0,4,3,3,2,0.8585214027909305,110.60646909586124
CO-ADD:0137565,AIK28/63,CO-ADD:PC0079,University of Strathclyde (UK),GN_001,Escherichia coli,ATCC 25922,2,8.57,2.58,32 ug/mL,CN1C=C(NC(C(C=C2)=CC=C2/C=C/C3=CC(C=CC=C4)=C4N=C3)=O)C=C1C(NC5=CN(C)C(C(NCCN(CCC6)C6=O)=O)=C5)=O.OC(C(F)(F)F)=O,MIC,>32,ug/mL,3.85,>,743.7430000000003,5.572300000000005,167.65999999999997,4,6,10,6,5,0.14508525772689393,43.025615030998594
CO-ADD:0254564,A1678/0071591,CO-ADD:PC0340,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,10.5,4.36,32 ug/mL,C(=C/c(cc1I)cc(c1OC)I)(/C(=O)NC(N2)=S)\C2=O,MIC,>32,ug/mL,13.55,>,514.082,1.8186999999999995,67.43,2,4,2,2,1,0.27390524779014275,62.246878902587525
CO-ADD:0319310,A2679/0114158,CO-ADD:PC0457,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-5.3,2.74,32 ug/mL,C1(C23)C(C(c(cccc4)c24)c5c3cccc5)C(OC1=O)=O,MIC,>32,ug/mL,0.05,>,276.291,2.5932000000000004,43.370000000000005,0,3,0,6,2,0.5484783898880224,115.8199145104256
CO-ADD:0311499,A2637/0112269,CO-ADD:PC0448,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-0.25,5.12,32 ug/mL,C(Nc(cc1)ccc1OC(F)(Cl)F)(C(OC)=O)(C(F)(F)F)NC(=O)c2ccco2,MIC,>32,ug/mL,5.4,>,442.72400000000005,3.721000000000001,89.8,2,6,7,2,2,0.29390849995125223,72.27979508678092
CO-ADD:0249434,A1545/0067215,CO-ADD:PC0328,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-0.89,0.54,32 ug/mL,N1(c2ccc(cc2)I)C(=O)CC(N(CC3)CCC3C(N)=O)C1=O,MIC,>32,ug/mL,7.35,>,427.2420000000003,1.1203999999999996,83.71000000000001,1,4,3,3,1,0.5792232647327886,74.89900337513629
CO-ADD:0323790,A2791/0117902,CO-ADD:PC0469,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.05,2.91,32 ug/mL,C1(=Cc(c2OC1c3ccc(c(OC)c3)OC)cc(cc2Br)Br)[N+](=O)[O-],MIC,>32,ug/mL,2.5,>,471.101,4.980100000000002,70.83,0,5,4,3,2,0.46508664847943587,67.9259861473442
CO-ADD:0255552,A1769/0074980,CO-ADD:PC0342,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.26,1.64,32 ug/mL,c1(cc(cc(C(C)CC)c1OC(OC(C)C)=O)[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,8.05,>,326.30500000000006,3.9403000000000024,121.81,0,7,6,1,1,0.3355444294079315,98.06775869202124
CO-ADD:0253915,A1762/0074779,CO-ADD:PC0338,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.93,1.75,32 ug/mL,c(cc(cc1C(=O)Nc(cc2)ccc2Cl)[N+](=O)[O-])([N+](=O)[O-])c1Nc3cccc(Cl)c3,MIC,>32,ug/mL,26.4,>,447.23400000000015,5.8057000000000025,127.41,2,6,6,3,3,0.3628784621074784,71.55091070893535
CO-ADD:0248250,A1533/0066655,CO-ADD:PC0316,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.27,9.0,32 ug/mL,[N+](=O)([O-])c1ccc(cc1NC(C)C23CC(CC4C2)CC(C4)C3)N(CC5)CCN5CCO,MIC,>32,ug/mL,9.75,>,428.57700000000034,3.7259000000000024,81.88000000000001,2,6,7,6,1,0.5087659348754605,74.66569601261844
CO-ADD:0248206,A1532/0066581,CO-ADD:PC0316,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,30.88,7.82,32 ug/mL,N1(N=C(CC1(O)C(F)(F)F)C)C(=O)c2cccc(C)c2O,MIC,>32,ug/mL,31.6,>,302.25200000000007,2.17332,73.13,2,4,1,2,1,0.8347734028329258,105.87192144303427
CO-ADD:0324666,A2824/0119241,CO-ADD:PC0470,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.21,5.49,32 ug/mL,S(=O)(=O)(NC(C)(CC)C#C)c1ccc(c(C)c1C)C,MIC,>32,ug/mL,2.25,>,279.40500000000003,2.6920600000000006,46.17,1,2,4,1,1,0.8613658605661237,114.52908859898712
CO-ADD:0306326,A2573/0109755,CO-ADD:PC0432,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.55,6.22,32 ug/mL,c1(ccc(cc1F)\C(\CC)=N\Nc(cc2)ccc2F)N(CC3)CCO3,MIC,>32,ug/mL,17.1,>,345.39300000000026,4.027600000000003,36.86,1,4,5,3,2,0.6566336455639783,92.64808493513179
CO-ADD:0254841,A1681/0071729,CO-ADD:PC0340,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,16.07,7.62,32 ug/mL,N1(c2ccc(cc2Br)C)C(=O)C(C3C1=O)C(C(C4C(N5c6ccc(cc6Br)C)=O)C5=O)C(=C(C(=O)Oc7ccccc7)C34C)C,MIC,>32,ug/mL,15.65,>,732.425,6.311640000000005,101.06000000000002,0,6,4,8,3,0.1772293706216978,43.690480253950916
CO-ADD:0247579,A1496/0065620,CO-ADD:PC0316,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.06,8.0,32 ug/mL,n1(nnc(C)c1C(=O)N\N=C(/C)\Cn(nnc2[N+](=O)[O-])n2)c3nonc3N,MIC,>32,ug/mL,18.0,>,377.28500000000014,-1.7584799999999987,223.85,2,13,6,3,3,0.27661217047990305,84.81651801688376
CO-ADD:0320538,A2726/0115786,CO-ADD:PC0460,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-1.33,0.92,32 ug/mL,c12c(CCNC1c3c(C)cc(c(C)c3)C)cc(c(OCC)c2)OCC,MIC,>32,ug/mL,1.15,>,339.4790000000001,4.644360000000004,30.49,1,3,5,3,2,0.860338630263268,94.26208984944574
CO-ADD:0307409,A2579/0110014,CO-ADD:PC0439,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,0.04,0.36,32 ug/mL,C1(c2cc(Br)ccc2F)c3c(CCN1C(CCl)=O)cc(OC)c(OC)c3,MIC,>32,ug/mL,4.3,>,442.7120000000002,4.318300000000003,38.77,0,3,4,3,2,0.6621599806915777,72.2817542781763
